Producto,Marca,Precio,Link
LAPTOP ACER NITRO V 15 ANV15-51-56GH INTEL CORE I5-13420H 8GB RAM 512GB SSD 15.6” FHD 144 HZ,ACER,"S/ 3,699",https://simple.ripley.com.pe/laptop-acer-nitro-v-15-anv15-51-56gh-intel-core-i5-13420h-8gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000436225
LAPTOP LENOVO LOQ RYZEN 7 RAM24GB SSD512GB NVIDIA GEFORCERTX,LENOVO,"S/ 4,497",https://simple.ripley.com.pe/laptop-lenovo-loq-ryzen-7-ram24gb-ssd512gb-nvidia-geforcertx-pmp20000567186
"LAPTOP HP 15-FC0068LA AMD RYZEN 3 7320U, 8GB RAM, 512GB SSD, W11HOME, 15.6 (A1UD2LA)",HP,"S/ 1,549",https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-7320u-8gb-ram-512gb-ssd-w11home-156-a1ud2la-pmp20000471370
LAPTOP HP 15 FC0068LA AMD RYZEN 3 3720U 8GB RAM 512GB SSD 15.6 FHD WINDOWS 11,HP,"S/ 1,619",https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-3720u-8gb-ram-512gb-ssd-156-fhd-windows-11-pmp20000473524
"LAPTOP LENOVO SLIM 3 15IAH8 - 83ER001DLM 16GB 15.6"" 512GBSSD IDEAPAD SLIM INTEL CORE I5 12°GEN RAM FHD WIND 83ER001DLM",LENOVO,"S/ 1,979",https://simple.ripley.com.pe/laptop-lenovo-slim-3-15iah8-83er001dlm-16gb-156-512gbssd-ideapad-slim-intel-core-i5-12degreegen-ram-fhd-wind-83er001dlm-pmp20000482597
LAPTOP ASUS 4GB 64GB 14' PULGADAS E410 INTEL CELERON N4020 6 WIN10 NEGRO,ASUS,S/ 832.90,https://simple.ripley.com.pe/laptop-asus-4gb-64gb-14-pulgadas-e410-intel-celeron-n4020-6-win10-negro-pmp20000561902
LAPTOP LENOVO LOQ I7-13650HX 15.6'' RTX4050/6GB DDR5/32GB SSD/1TB 144HZ USB-C RETROILUMINADO,LENOVO,"S/ 5,897",https://simple.ripley.com.pe/laptop-lenovo-loq-i7-13650hx-156-rtx40506gb-ddr532gb-ssd1tb-144hz-usb-c-retroiluminado-pmp20000438831
"LAPTOP LENOVO 83CV002HLM INTEL CORE ULTRA 7 32GB RAM 1TB SSD 14"" YOGA SLIM7",LENOVO,"S/ 4,897",https://simple.ripley.com.pe/laptop-lenovo-83cv002hlm-intel-core-ultra-7-32gb-ram-1tb-ssd-14-yoga-slim7-pmp20000325842
"LAPTOP LENOVO ATHLON 7120U - 82YU00X5LM 8GB 15.6"" 256GBSSD AMD ATHLON SILVER 7120U RAM 256GB SSD 156 FHD WIND 82YU00X5LM",LENOVO,"S/ 1,119",https://simple.ripley.com.pe/laptop-lenovo-athlon-7120u-82yu00x5lm-8gb-156-256gbssd-amd-athlon-silver-7120u-ram-256gb-ssd-156-fhd-wind-82yu00x5lm-pmp20000572724
"LAPTOP ASUS VIVOBOOK 16 8GB 16"" 512GB WUXGA IPS CORE I7 12700H RAM",ASUS,"S/ 3,100",https://simple.ripley.com.pe/laptop-asus-vivobook-16-8gb-16-512gb-wuxga-ips-core-i7-12700h-ram-pmp20000732457
"LAPTOP ASUS FA506NCR-HN005W 16GB 15.6"" 512GB RYZEN GAMER TUF A7 SERIE 7000 SSD NVIDIA RTX3050",ASUS,"S/ 3,599",https://simple.ripley.com.pe/laptop-asus-fa506ncr-hn005w-16gb-156-512gb-ryzen-gamer-tuf-a7-serie-7000-ssd-nvidia-rtx3050-pmp20000719155
"LAPTOP LENOVO T470P 8GB 14"" 256GBSSD REACONDICIONADA THINKPAD I7 NVIDIA",LENOVO,"S/ 1,650",https://simple.ripley.com.pe/laptop-lenovo-t470p-8gb-14-256gbssd-reacondicionada-thinkpad-i7-nvidia-pmp20000473905
"LAPTOP GAMER LENOVO 83FD003LLM INTEL CORE I9 14900HX 24C 32GB RAM 1TB SSD M.2 NVIDIA RTX 16"" LEGION 7",LENOVO,"S/ 9,997",https://simple.ripley.com.pe/laptop-gamer-lenovo-83fd003llm-intel-core-i9-14900hx-24c-32gb-ram-1tb-ssd-m2-nvidia-rtx-16-legion-7-pmp20000313185
"LAPTOP LENOVO CHROMEBOOK 4GB RAM 64GB EMMC PANTALLA TOUCH 14"" CHROMEBOOK, FHD, MEDIATEK KOMPANIO 520 8 NÚCLEOS, CHROME OS",LENOVO,"S/ 1,134.90",https://simple.ripley.com.pe/laptop-lenovo-chromebook-4gb-ram-64gb-emmc-pantalla-touch-14-chromebook-fhd-mediatek-kompanio-520-8-nucleos-chrome-os-pmp20000106847
LAPTOP ASUS TUF A15 FA506NCR-HN005W AMD RYZEN 7-7435HS 16GB RAM 512GB SSD 15.6” FHD WV 144HZ,ASUS,"S/ 4,799",https://simple.ripley.com.pe/laptop-asus-tuf-a15-fa506ncr-hn005w-amd-ryzen-7-7435hs-16gb-ram-512gb-ssd-156-fhd-wv-144hz-pmp20000520335
"LAPTOP ASUS GAMING A15 FA506NC-HN006 8GB 15.6"" SSD AMD FHD RYZEN 5 7535HS 512GB RTX 3050 4GB FREEDOS",ASUS,"S/ 3,518",https://simple.ripley.com.pe/laptop-asus-gaming-a15-fa506nc-hn006-8gb-156-ssd-amd-fhd-ryzen-5-7535hs-512gb-rtx-3050-4gb-freedos-pmp20000516819
"LAPTOP HP PAVILION AERO 13-BG0000LA AMD RYZEN™ R7-8840U 16GB RAM 1TB SSD 13"" CON IA",HP,"S/ 4,399",https://simple.ripley.com.pe/laptop-hp-pavilion-aero-13-bg0000la-amd-ryzentm-r7-8840u-16gb-ram-1tb-ssd-13-con-ia-pmp20000339761
LAPTOP ASUS GX650PY-XS97 ASUS ROG ZEPHYRUS DUO 16 16' 16:10 RYZEN 9 32GB RAM 2TB SSD RTX 4090,ASUS COMPUTER INTERNATIONAL DIRECT,"S/ 24,475",https://simple.ripley.com.pe/laptop-asus-gx650py-xs97-asus-rog-zephyrus-duo-16-16-1610-ryzen-9-32gb-ram-2tb-ssd-rtx-4090-pmp20000490102
LAPTOP ACER NITRO V15 ANV15-51-56GH CI5 13420H 8GB RAM 512GB SSD/ V. NVIDIA RTX 3050 6GB/ 15.6”FHD W.11,ACER,"S/ 3,449",https://simple.ripley.com.pe/laptop-acer-nitro-v15-anv15-51-56gh-ci5-13420h-8gb-ram-512gb-ssd-v-nvidia-rtx-3050-6gb-156fhd-w11-pmp20000536476
"MACBOOK APPLE SÍ 16GB 13"" SSD PRO 2020 INTEL CORE I5 16 GB RAM 512 GB PLATA REACONDICIONADO",APPLE,"S/ 3,399",https://simple.ripley.com.pe/macbook-apple-si-16gb-13-ssd-pro-2020-intel-core-i5-16-gb-ram-512-gb-plata-reacondicionado-pmp20000720196
"MACBOOK APPLE SÍ 8GB 13"" SSD AIR 2018 PLATA INTEL CORE I5 8 GB RAM 128 GB REACONDICIONADO",APPLE,"S/ 1,999",https://simple.ripley.com.pe/macbook-apple-si-8gb-13-ssd-air-2018-plata-intel-core-i5-8-gb-ram-128-gb-reacondicionado-pmp20000720041
"LAPTOP LENOVO 83JC005SLM 24GB 15.6"" 512GB AMD RYZEN LOQ 7 GEFORCE RT 4060",LENOVO,"S/ 4,599",https://simple.ripley.com.pe/laptop-lenovo-83jc005slm-24gb-156-512gb-amd-ryzen-loq-7-geforce-rt-4060-pmp20000719163
"LAPTOP HP PAVILION INTEL CORE DE HASTA 4.1 GHZ 16GB RAM 1TB SSD 15.6"" HD, GHZ, WINDOWS 11 HOME, COLOR PLATEADO",HP,"S/ 2,163.90",https://simple.ripley.com.pe/laptop-hp-pavilion-intel-core-de-hasta-41-ghz-16gb-ram-1tb-ssd-156-hd-ghz-windows-11-home-color-plateado-pmp20000106862
"LAPTOP ASUS VIVOBOOK X1504ZA-NJ278W INTEL CORE I5-1235 8GB RAM 512GB SSD 15.6"" FHD",ASUS,"S/ 2,199",https://simple.ripley.com.pe/laptop-asus-vivobook-x1504za-nj278w-intel-core-i5-1235-8gb-ram-512gb-ssd-156-fhd-pmp20000229248
LAPTOP ASUS 14 FHD VIVOBOOK GO INTEL N6000 4GB RAM 64GB EMMC - NEGRO | TECLADO INGLÉS,ASUS,S/ 799.90,https://simple.ripley.com.pe/laptop-asus-14-fhd-vivobook-go-intel-n6000-4gb-ram-64gb-emmc-negro-or-teclado-ingles-pmp20000750117
"LAPTOP ASUS VIVOBOOK 16 INTEL CORE I9-13900H 16GB RAM 1TB SSD 16"" PANTALLA MEM M2",ASUS,"S/ 3,749",https://simple.ripley.com.pe/laptop-asus-vivobook-16-intel-core-i9-13900h-16gb-ram-1tb-ssd-16-pantalla-mem-m2-pmp20000121584
"LAPTOP DELL INSPIRON 15 PVCCY 32GB 15.6"" INSPIRON 3520 CORE I7 1255U 1.7GHZ DDR4 SSD 1TB FHD IPS",DELL,"S/ 3,219",https://simple.ripley.com.pe/laptop-dell-inspiron-15-pvccy-32gb-156-inspiron-3520-core-i7-1255u-17ghz-ddr4-ssd-1tb-fhd-ips-pmp20000722827
LAPTOP ASUS VIVOBOOK 15 X1504VA-NJ946 INTEL CORE 3-100U 8GB RAM 512GB SSD 15.6' FHD QUIET BLUE,ASUS,"S/ 1,579.90",https://simple.ripley.com.pe/laptop-asus-vivobook-15-x1504va-nj946-intel-core-3-100u-8gb-ram-512gb-ssd-156-fhd-quiet-blue-pmp20000760971
LAPTOP LENOVO CORE I5 IDEAPAD SLIM 3 15IAH8 8GB RAM 512GB SSD 15.6” FHD,LENOVO,"S/ 2,099",https://simple.ripley.com.pe/laptop-lenovo-core-i5-ideapad-slim-3-15iah8-8gb-ram-512gb-ssd-156-fhd-pmp20000751505
"LAPTOP HP A14MXLA#ABM 8GB 15.6"" 512GB AMD RYZEN 15-FC0071LA 5 7520U RAM SSD W11HOME (A14MXLA)",HP,"S/ 1,699",https://simple.ripley.com.pe/laptop-hp-a14mxlaabm-8gb-156-512gb-amd-ryzen-15-fc0071la-5-7520u-ram-ssd-w11home-a14mxla-pmp20000490142
"LAPTOP DELL LATITUDE 5510 CORE I5-10310U DE 15.6' FULLHD, 16GB, SSD 512GB WIN11PRO",DELL,"S/ 1,588.90",https://simple.ripley.com.pe/laptop-dell-latitude-5510-core-i5-10310u-de-156-fullhd-16gb-ssd-512gb-win11pro-pmp20000669798
"LAPTOP ASUS VIVOBOOK E1504FA-NJ545 AMD RYZEN 5-7520U 16GB RAM 512GB SSD 15.6"" FHD",ASUS,"S/ 2,299",https://simple.ripley.com.pe/laptop-asus-vivobook-e1504fa-nj545-amd-ryzen-5-7520u-16gb-ram-512gb-ssd-156-fhd-pmp20000334969
"LAPTOP ACER NITRO 5 AN515-58-57VS INTEL CORE I5 8GB RAM 512GB SSD 15.6"" NEGRO",ACER,"S/ 3,365",https://simple.ripley.com.pe/laptop-acer-nitro-5-an515-58-57vs-intel-core-i5-8gb-ram-512gb-ssd-156-negro-pmp20000107554
LAPTOP LENOVO LEGION SLIM 5 INTEL I7 NVIDIA® GEFORCE RTX 8GB,LENOVO,"S/ 5,697",https://simple.ripley.com.pe/laptop-lenovo-legion-slim-5-intel-i7-nvidiar-geforce-rtx-8gb-pmp20000755564
"LAPTOP ASUS M433UA-EB181TS RYZEN 5-4500U 6N 6H 2.3GHZ TURBO 4.0GHZ 8GB RAM 512GB SSD AMD RADEON 14 14"" VIVOBOOK FHD METAL",ASUS,"S/ 2,400",https://simple.ripley.com.pe/laptop-asus-m433ua-eb181ts-ryzen-5-4500u-6n-6h-23ghz-turbo-40ghz-8gb-ram-512gb-ssd-amd-radeon-14-14-vivobook-fhd-metal-pmp20000143904
"LAPTOP LENOVO 83DJ002FLM INTEL CORE ULTRA 7 155U, 12C (2P + 8E + 2LPE) 16GB RAM 1TB SSD 14"" YOGA 2 EN 1",LENOVO,"S/ 4,697",https://simple.ripley.com.pe/laptop-lenovo-83dj002flm-intel-core-ultra-7-155u-12c-2p-8e-2lpe-16gb-ram-1tb-ssd-14-yoga-2-en-1-pmp20000327393
"LAPTOP ACER ANV15-51-711U 16GB 15.6"" 512GB INTEL NITRO V CORE I7 13A GEN 10 NÚCLEOS SSD NVIDIA RTX4050 6GB",ACER,"S/ 4,299",https://simple.ripley.com.pe/laptop-acer-anv15-51-711u-16gb-156-512gb-intel-nitro-v-core-i7-13a-gen-10-nucleos-ssd-nvidia-rtx4050-6gb-pmp20000553010
"LAPTOP ASUS VIVOBOOK /16' WUXGA IPS / CORE I5-12500H, 4.5GHZ, 12 NÚCLEOS /16GB DDR4 / 512GB SSD/ FREEDOS",ASUS,"S/ 2,249",https://simple.ripley.com.pe/laptop-asus-vivobook-16-wuxga-ips-core-i5-12500h-45ghz-12-nucleos-16gb-ddr4-512gb-ssd-freedos-pmp20000442684
"LAPTOP ASUS VIVOBOOK X1605ZA-MB252W INTEL CORE I5-12500H 8GB RAM 512GB SSD 16"" NEGRO",ASUS,"S/ 2,235",https://simple.ripley.com.pe/laptop-asus-vivobook-x1605za-mb252w-intel-core-i5-12500h-8gb-ram-512gb-ssd-16-negro-pmp20000340748
LAPTOP LENOVO LOQ 15ARP9 AMD RYZEN 5-7235SH 12GB RAM 512GB SSD 15.6” FHD,LENOVO,"S/ 3,599",https://simple.ripley.com.pe/laptop-lenovo-loq-15arp9-amd-ryzen-5-7235sh-12gb-ram-512gb-ssd-156-fhd-pmp20000743383
"LAPTOP LENOVO 83DR0029LM AMD RYZEN 5 8645HS 16GB RAM 512GB SSD PANTALLA TOUCH 14"" IDEAPAD 2-EN-1",LENOVO,"S/ 3,098",https://simple.ripley.com.pe/laptop-lenovo-83dr0029lm-amd-ryzen-5-8645hs-16gb-ram-512gb-ssd-pantalla-touch-14-ideapad-2-en-1-pmp20000303564
"LAPTOP GAMER HP 16-D0023DX INTEL I5-11400H 6N 12H 2.7GHZ TURBO 4.5GHZ 8GB RAM 512GB SSD 4GB RTX3050 15"" VICTUS 256GB 16 FHD IPS",HP,"S/ 3,300",https://simple.ripley.com.pe/laptop-gamer-hp-16-d0023dx-intel-i5-11400h-6n-12h-27ghz-turbo-45ghz-8gb-ram-512gb-ssd-4gb-rtx3050-15-victus-256gb-16-fhd-ips-pmp20000143881
"LAPTOP HP VICTUS 15-FB2002LA AMD R5-8645HS 8GB RAM 512GB SSD RTX3050 15"" IA",HP,"S/ 3,359",https://simple.ripley.com.pe/laptop-hp-victus-15-fb2002la-amd-r5-8645hs-8gb-ram-512gb-ssd-rtx3050-15-ia-pmp20000339675
"LAPTOP HP 15-DY5000LA INTEL CORE I5 - 1235U 8GB RAM 512GB SSD 15""",HP,"S/ 2,499",https://simple.ripley.com.pe/laptop-hp-15-dy5000la-intel-core-i5-1235u-8gb-ram-512gb-ssd-15-pmp20000288633
LAPTOP HP 16-AD0003LA ENVY X360 AMD RYZEN 7-8840H 16GB 1TB,HP,"S/ 5,959",https://simple.ripley.com.pe/laptop-hp-16-ad0003la-envy-x360-amd-ryzen-7-8840h-16gb-1tb-pmp20000717536
LAPTOP HP ATHLON SILVER 7120U DDR5 8GB SSD 256GB 15.6' HD (9E527LA) 255 G10 + MOUSE + AUDIFONO,HP,"S/ 1,225",https://simple.ripley.com.pe/laptop-hp-athlon-silver-7120u-ddr5-8gb-ssd-256gb-156-hd-9e527la-255-g10-mouse-audifono-pmp20000744120
"LAPTOP GAMER HP VICTUS 15-FB2002LA 8GB 15.6"" 512GB SSD M.2 AMD RYZEN 5 RTX3050 RAM SSD A14LLLA",HP,"S/ 3,383",https://simple.ripley.com.pe/laptop-gamer-hp-victus-15-fb2002la-8gb-156-512gb-ssd-m2-amd-ryzen-5-rtx3050-ram-ssd-a14llla-pmp20000491339
"LAPTOP ACER CHROMEBOOK SPIN 314 INTEL PENTIUM SILVER N6000 8GB RAM 128GB EMMC PANTALLA TOUCH 14"" LPDDR4X, CHROME OS",ACER,"S/ 2,110.90",https://simple.ripley.com.pe/laptop-acer-chromebook-spin-314-intel-pentium-silver-n6000-8gb-ram-128gb-emmc-pantalla-touch-14-lpddr4x-chrome-os-pmp20000106846
LAPTOP LENOVO LEGION SLIM 5 RTX 4060 8GB RAM 16GB SSD 512GB,LENOVO,"S/ 5,497",https://simple.ripley.com.pe/laptop-lenovo-legion-slim-5-rtx-4060-8gb-ram-16gb-ssd-512gb-pmp20000756113
"LAPTOP GAMER HP 15-EC1029LA RYZEN 7-4800H 8N 16H 2.9GHZ URBO 4.2GHZ 12GB RAM 512GB SSD 15"" PAVILION R7-4800H 4GB GTX1650 FHD IPS",HP,"S/ 4,250",https://simple.ripley.com.pe/laptop-gamer-hp-15-ec1029la-ryzen-7-4800h-8n-16h-29ghz-urbo-42ghz-12gb-ram-512gb-ssd-15-pavilion-r7-4800h-4gb-gtx1650-fhd-ips-pmp20000143869
LAPTOP HYUNDAI HYBOOK 4GB 128GB 14.1' RAM ALMACENAMIENTO CON WINDOWS 11 HOME,HYUNDAI,S/ 869,https://simple.ripley.com.pe/laptop-hyundai-hybook-4gb-128gb-141-ram-almacenamiento-con-windows-11-home-pmp20000525083
LAPTOP GAMER ACER PREDATOR HELIOS 16 PH16-71-71AV 16' 16:10 165HZ INTEL CORE I7 16GB RAM 1TB SSD RTX 4060 KILLER WIFI 6E,ACER,"S/ 7,800",https://simple.ripley.com.pe/laptop-gamer-acer-predator-helios-16-ph16-71-71av-16-1610-165hz-intel-core-i7-16gb-ram-1tb-ssd-rtx-4060-killer-wifi-6e-pmp20000490041
"LAPTOP ASUS TUF F15 FX507ZC4-HN005W INTEL CORE I5-12500 8GB RAM 512GB SSD 15.6"" FHD 144 HZ",ASUS,"S/ 3,799",https://simple.ripley.com.pe/laptop-asus-tuf-f15-fx507zc4-hn005w-intel-core-i5-12500-8gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000229254
"LAPTOP HP 16GB 15.6"" 512GB SSD M.2 NVME CORE I7-1355U FULLHD SSD WINDOWS11",HP,"S/ 3,098.90",https://simple.ripley.com.pe/laptop-hp-16gb-156-512gb-ssd-m2-nvme-core-i7-1355u-fullhd-ssd-windows11-pmp20000694462
"LAPTOP ACER CHROMEBOOK 315 15.6' INTEL CELERON N4020 4 GB LPDDR4 RAM,64 GB",ACER,"S/ 1,299",https://simple.ripley.com.pe/laptop-acer-chromebook-315-156-intel-celeron-n4020-4-gb-lpddr4-ram64-gb-pmp20000356470
"LAPTOP ASUS G614JV 32GB 16"" 1TB SSD INTEL ROG STRIX G16 G614J I9-13980HX DDR5 8GB RTX4060 WUXGA 165HZ WIN11",ASUS,"S/ 9,870",https://simple.ripley.com.pe/laptop-asus-g614jv-32gb-16-1tb-ssd-intel-rog-strix-g16-g614j-i9-13980hx-ddr5-8gb-rtx4060-wuxga-165hz-win11-pmp20000499716
"MACBOOK APPLE SÍ 8GB 13"" SSD AIR 2019 PLATA INTEL CORE I5 8 GB RAM 128 GB REACONDICIONADO",APPLE,"S/ 2,399",https://simple.ripley.com.pe/macbook-apple-si-8gb-13-ssd-air-2019-plata-intel-core-i5-8-gb-ram-128-gb-reacondicionado-pmp20000720192
MACBOOK PRO 2023 CHIP M3 8GB RAM 512GB SSD PLATA,APPLE,"S/ 6,999",https://simple.ripley.com.pe/macbook-pro-2023-chip-m3-8gb-ram-512gb-ssd-plata-pmp20000072952
"LAPTOP ACER ANV15-51-56GH 8GB 15.6"" 512GB INTEL NITRO VCOREI5-13420H FHD RTX3050-6GB WIN 11",ACER,"S/ 3,429",https://simple.ripley.com.pe/laptop-acer-anv15-51-56gh-8gb-156-512gb-intel-nitro-vcorei5-13420h-fhd-rtx3050-6gb-win-11-pmp20000485401
"LAPTOP LENOVO 82YQ000CLM 16GB 13"" 1TB INTEL YOGA BOOK 9I CORE I7 SSD",LENOVO,"S/ 6,899",https://simple.ripley.com.pe/laptop-lenovo-82yq000clm-16gb-13-1tb-intel-yoga-book-9i-core-i7-ssd-pmp20000719166
"LAPTOP ACER NITRO 16GB 15.6"" 512GB SSD M.2 INTEL VANVCORE I9-13900H 8GB RTX4060 RAM SSD 15.6",ACER,"S/ 5,950",https://simple.ripley.com.pe/laptop-acer-nitro-16gb-156-512gb-ssd-m2-intel-vanvcore-i9-13900h-8gb-rtx4060-ram-ssd-156-pmp20000578959
"LAPTOP LENOVO 82R400ACLM 16GB 15.6"" 512GBSSD RYZEN IDEAPAD 1 15ALC7 7 5700URAM 512GB SSD FHD",LENOVO,"S/ 2,269",https://simple.ripley.com.pe/laptop-lenovo-82r400aclm-16gb-156-512gbssd-ryzen-ideapad-1-15alc7-7-5700uram-512gb-ssd-fhd-pmp20000732670
"LAPTOP LENOVO IDEAPAD SLIM 3 8GB 15.6"" 512GB SSD CORE I5-12450H FULLHD",LENOVO,"S/ 1,948.90",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-8gb-156-512gb-ssd-core-i5-12450h-fullhd-pmp20000584557
"LAPTOP LENOVO IDEAPAD SLIM 5 CORE I7-13620H 16GB RAM 512GB SSD 16"" WUXGA IPS FREEDOS",LENOVO,"S/ 3,009",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-core-i7-13620h-16gb-ram-512gb-ssd-16-wuxga-ips-freedos-pmp20000368771
LAPTOP ASUS TUF GAMING FX507VU-LP180 16GB 1TB INTEL GEFORCE RTX™ 4050 I7-13620H RAM SSD V6GB WINDOS,ASUS,"S/ 6,069",https://simple.ripley.com.pe/laptop-asus-tuf-gaming-fx507vu-lp180-16gb-1tb-intel-geforce-rtxtm-4050-i7-13620h-ram-ssd-v6gb-windos-pmp20000703121
"LAPTOP GAMER HP VICTUS 15-FA0007LA I7-12650H, RTX3050, 16GB RAM, 512GB SSD, 15.6 (8U8B8LA)",HP,"S/ 4,146",https://simple.ripley.com.pe/laptop-gamer-hp-victus-15-fa0007la-i7-12650h-rtx3050-16gb-ram-512gb-ssd-156-8u8b8la-pmp20000463544
"LAPTOP DELL LATITUDE 5480 8GB RAM 256GB SSD PANTALLA TOUCH 14"" REFURBISHED",DELL,"S/ 1,310",https://simple.ripley.com.pe/laptop-dell-latitude-5480-8gb-ram-256gb-ssd-pantalla-touch-14-refurbished-pmp20000327384
"LAPTOP HP 15-EG2506LA 12GB 15.6"" 512GB INTEL PAVILION CORE I7 5",HP,"S/ 2,999",https://simple.ripley.com.pe/laptop-hp-15-eg2506la-12gb-156-512gb-intel-pavilion-core-i7-5-pmp20000719158
LAPTOP ASUS X1605ZA-MB292 INTEL COREI5-12500H RAM 16GB SSD 512GB 15.6” FHD LECTOR DE HUELLA,ASUS,"S/ 2,199",https://simple.ripley.com.pe/laptop-asus-x1605za-mb292-intel-corei5-12500h-ram-16gb-ssd-512gb-156-fhd-lector-de-huella-pmp20000598921
"LAPTOP ASUS VIVOBOOK /16' WUXGA IPS / CORE I7-12700H, 4.70GHZ, 14 NÚCLEOS /16GB DDR4 / 512GB SSD/ FREEDOS",ASUS,"S/ 2,739",https://simple.ripley.com.pe/laptop-asus-vivobook-16-wuxga-ips-core-i7-12700h-470ghz-14-nucleos-16gb-ddr4-512gb-ssd-freedos-pmp20000736019
"LAPTOP LENOVO 16GB 15.6"" 512GB INTEL IDEAPAD SLIM 3 CORE I5 12°GEN RAM SSD FHD WIN 11 15IAH8 83ER001DLM",LENOVO,"S/ 2,069.90",https://simple.ripley.com.pe/laptop-lenovo-16gb-156-512gb-intel-ideapad-slim-3-core-i5-12degreegen-ram-ssd-fhd-win-11-15iah8-83er001dlm-pmp20000605897
"LAPTOP LENOVO LOQ 15IAX9 INTEL CORE I5 8GB 15.6"" INTEL RAM 512GB SSD FHD (83GS006WLM)",LENOVO,"S/ 3,430",https://simple.ripley.com.pe/laptop-lenovo-loq-15iax9-intel-core-i5-8gb-156-intel-ram-512gb-ssd-fhd-83gs006wlm-pmp20000575174
"LAPTOP GAMER LENOVO 83DX0069LM AMD RYZEN 7 8845HS 16GB RAM 512GB SSD 15"" LOQ 512 NVDIA",LENOVO,"S/ 4,547",https://simple.ripley.com.pe/laptop-gamer-lenovo-83dx0069lm-amd-ryzen-7-8845hs-16gb-ram-512gb-ssd-15-loq-512-nvdia-pmp20000328621
"LAPTOP ASUS 16GB 15.6"" 512GB AMD RYZEN TUF GAMING FA507NU-LP031 7-7735HS RAM SSD FHD RTX4050-6GB",ASUS,"S/ 5,799",https://simple.ripley.com.pe/laptop-asus-16gb-156-512gb-amd-ryzen-tuf-gaming-fa507nu-lp031-7-7735hs-ram-ssd-fhd-rtx4050-6gb-pmp20000605937
LAPTOP HP FD0055LA 15- INTEL CORE I5-1235U 8GB 512GB SSD W11,HP,"S/ 1,999",https://simple.ripley.com.pe/laptop-hp-fd0055la-15-intel-core-i5-1235u-8gb-512gb-ssd-w11-pmp20000700169
"'COMBO LAPTOP LENOVO V15 G4 AMN, AMD RYZEN 3-7320U 8GB RAM 256GB SSD 156 FHD WINDOWS 82YU00X4LM + IMPRESORA MULTIFUNCIONAL L3250",LENOVO,"S/ 1,949",https://simple.ripley.com.pe/combo-laptop-lenovo-v15-g4-amn-amd-ryzen-3-7320u-8gb-ram-256gb-ssd-156-fhd-windows-82yu00x4lm-impresora-multifuncional-l3250-pmp20000736467
"LAPTOP ASUS VIVOBOOK X1504ZA-NJ278W 8GB 15.6"" 512GB SSD INTEL FHD CORE I5-1235U W11",ASUS,"S/ 2,428",https://simple.ripley.com.pe/laptop-asus-vivobook-x1504za-nj278w-8gb-156-512gb-ssd-intel-fhd-core-i5-1235u-w11-pmp20000516814
LAPTOP LENOVO CI3 IDEAPAD SLIM 3 15IAN8 8GB RAM 512GB SSD 15.6' FHD,LENOVO,"S/ 1,599",https://simple.ripley.com.pe/laptop-lenovo-ci3-ideapad-slim-3-15ian8-8gb-ram-512gb-ssd-156-fhd-pmp20000438603
"LAPTOP ACER AN515-58-54ZF 8GB 15"" 512GB SSD INTEL NITRO 5 I5-12500H RAM 4GB RTX3050 FHD 144HZ WIN 11",ACER,"S/ 3,400",https://simple.ripley.com.pe/laptop-acer-an515-58-54zf-8gb-15-512gb-ssd-intel-nitro-5-i5-12500h-ram-4gb-rtx3050-fhd-144hz-win-11-pmp20000712979
"LAPTOP LENOVO 16GB 15.6"" 512GB SSD INTEL VG4 CORE I7 FULL HD",LENOVO,"S/ 2,799",https://simple.ripley.com.pe/laptop-lenovo-16gb-156-512gb-ssd-intel-vg4-core-i7-full-hd-pmp20000606821
"LAPTOP GAMER ACER GAMING ANV15-51-73B9 INTEL CORE I7-13620H 512GB NVIDIA GEFORCE RTX 4050 15.6"" NITRO V",ACER,"S/ 5,435",https://simple.ripley.com.pe/laptop-gamer-acer-gaming-anv15-51-73b9-intel-core-i7-13620h-512gb-nvidia-geforce-rtx-4050-156-nitro-v-pmp20000259724
LAPTOP ASUS ACER NITRO V15 ANV15-51-7353 INTEL CORE I7-13620H 16GB RAM 512GB SSD 15.6” FHD 144 HZ,ASUS,"S/ 5,299",https://simple.ripley.com.pe/laptop-asus-acer-nitro-v15-anv15-51-7353-intel-core-i7-13620h-16gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000520327
"LAPTOP LENOVO 3I CHROMEBOOK INTEL CELERON N4500 8GB RAM 64GB 15.6"" CHROME OS FULL HD, AZUL ABISMO",LENOVO,"S/ 1,351.90",https://simple.ripley.com.pe/laptop-lenovo-3i-chromebook-intel-celeron-n4500-8gb-ram-64gb-156-chrome-os-full-hd-azul-abismo-pmp20000106851
LAPTOP ASUS G614JV-AS74 ROG STRIX G16 (2024) 16' FHD 165HZ I7 RTX 4060 16GB DDR5 1TB SSD,ASUS,"S/ 8,090",https://simple.ripley.com.pe/laptop-asus-g614jv-as74-rog-strix-g16-2024-16-fhd-165hz-i7-rtx-4060-16gb-ddr5-1tb-ssd-pmp20000490011
