Producto,Marca,Precio,Link,Tienda
"LAPTOP HP 15-FD0053LA - A47BMLA 16GB 15.6"" 512GBSSD 15-FD0053LA CI5-1235U 156 HD 330GHZ RAM 512GB SSD WINDA47BMLA",HP,2089,https://simple.ripley.com.pe/laptop-hp-15-fd0053la-a47bmla-16gb-156-512gbssd-15-fd0053la-ci5-1235u-156-hd-330ghz-ram-512gb-ssd-winda47bmla-pmp20000535159,Ripley
"LAPTOP GAMER HP OMEN 16-WD0000LA I7-13620H, RTX4060, 16GB RAM, 1TB SSD, 16.1 (827J9LA)",HP,6569,https://simple.ripley.com.pe/laptop-gamer-hp-omen-16-wd0000la-i7-13620h-rtx4060-16gb-ram-1tb-ssd-161-827j9la-pmp20000468777,Ripley
"MACBOOK APPLE AIR M3 13” 8GB 256GB TECLADO INGLES 16GB 13"" 256GB SSD AIR M3 TECLADO INGLES MIDNIGHT",APPLE,4999,https://simple.ripley.com.pe/macbook-apple-air-m3-13-8gb-256gb-teclado-ingles-16gb-13-256gb-ssd-air-m3-teclado-ingles-midnight-pmp20000580350,Ripley
LAPTOP LENOVO YOGA BOOK 9 13IRU8 13 CORE I7-1355U RAM 16GB WIN 11 HOME,LENOVO,8143,https://simple.ripley.com.pe/laptop-lenovo-yoga-book-9-13iru8-13-core-i7-1355u-ram-16gb-win-11-home-pmp20000733576,Ripley
"LAPTOP DELL INSPIRON 3520 16GB 15.6"" 512GB SSD INTEL CORE I5 1235U RAM FHD FREEDOS",DELL,1919,https://simple.ripley.com.pe/laptop-dell-inspiron-3520-16gb-156-512gb-ssd-intel-core-i5-1235u-ram-fhd-freedos-pmp20000520125,Ripley
LAPTOP LENOVO IDEAPAD 1I CORE I5-1235U 256GB SSD 8GB 15.6' FHD WIN11 ABYSS BLUE - 82QD00GNUS,LENOVO,1799,https://simple.ripley.com.pe/laptop-lenovo-ideapad-1i-core-i5-1235u-256gb-ssd-8gb-156-fhd-win11-abyss-blue-82qd00gnus-pmp20000757265,Ripley
"LAPTOP LENOVO 83DC007YLM 16GB 15.6"" 512GB INTEL CORE ULTRA 7 155H RAM SSD IDEAPAD SLIM 5I",LENOVO,3699,https://simple.ripley.com.pe/laptop-lenovo-83dc007ylm-16gb-156-512gb-intel-core-ultra-7-155h-ram-ssd-ideapad-slim-5i-pmp20000719164,Ripley
"MACBOOK AIR CHIP M3 8GB RAM 256GB 13"" STARLIGHT",APPLE,5899,https://simple.ripley.com.pe/macbook-air-chip-m3-8gb-ram-256gb-13-starlight-pmp20000262124,Ripley
"LAPTOP LENOVO IDEAPAD 15AMN7 8GB 15.6"" 512GBSSD RYZEN 3 PANTALLA 15.6RAM512GB SSDWIND82VG00HALM",LENOVO,1399,https://simple.ripley.com.pe/laptop-lenovo-ideapad-15amn7-8gb-156-512gbssd-ryzen-3-pantalla-156ram512gb-ssdwind82vg00halm-pmp20000691687,Ripley
"MACBOOK AIR APPLE 13-INCH 16GB 13"" 256GB SSD CHIP M3 RAM STARLIGHT",APPLE,5290,https://simple.ripley.com.pe/macbook-air-apple-13-inch-16gb-13-256gb-ssd-chip-m3-ram-starlight-pmp20000733594,Ripley
"LAPTOP GAMER ACER ANV15-51-56GH INTEL CORE I5-13420H 8GB 512GB SSD RTX3050 15.6"" NITRO V15 FHD WIN 11",ACER,347990,https://simple.ripley.com.pe/laptop-gamer-acer-anv15-51-56gh-intel-core-i5-13420h-8gb-512gb-ssd-rtx3050-156-nitro-v15-fhd-win-11-pmp20000444113,Ripley
"LAPTOP LENOVO V15 G4 16GB 15.6"" 1TBSSD CORE I7-1355U IRU156 FHD SSD 1TB",LENOVO,309990,https://simple.ripley.com.pe/laptop-lenovo-v15-g4-16gb-156-1tbssd-core-i7-1355u-iru156-fhd-ssd-1tb-pmp20000731973,Ripley
"LAPTOP DELL 8GB 15.6"" 512GB INTEL INSPIRON 3520 COREI5-1235U RAM SSD FHD UBUNTU",DELL,2049,https://simple.ripley.com.pe/laptop-dell-8gb-156-512gb-intel-inspiron-3520-corei5-1235u-ram-ssd-fhd-ubuntu-pmp20000605935,Ripley
"LAPTOP HP ELITEBOOK 840 G11 16GB 14"" 1TB SSD TÁCTIL FULLHD CORE ULTRA7 WINDOWS 11 PRO",HP,754990,https://simple.ripley.com.pe/laptop-hp-elitebook-840-g11-16gb-14-1tb-ssd-tactil-fullhd-core-ultra7-windows-11-pro-pmp20000564297,Ripley
"LAPTOP LENOVO V15 G3 IAP 8GB 15.6"" 256GB SSD INTEL CORE I3 1215U DDR4 FREEDOS",LENOVO,1299,https://simple.ripley.com.pe/laptop-lenovo-v15-g3-iap-8gb-156-256gb-ssd-intel-core-i3-1215u-ddr4-freedos-pmp20000702311,Ripley
"LAPTOP LENOVO IDEAPAD 1 15ALC7 AMD RYZEN 7-5700U 16GB RAM 512GB SSD 15.6"" GRIS",LENOVO,2182,https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16gb-ram-512gb-ssd-156-gris-pmp20000309250,Ripley
"LAPTOP ASUS E1504FA-NJ404W RYZEN 5-7520U 4N 8H 2.8GHZ TURBO 4.3GHZ 8GB RAM 512GB SSD 15"" VIVOBOOK GO E1504FA AMD 512 FHD",ASUS,2300,https://simple.ripley.com.pe/laptop-asus-e1504fa-nj404w-ryzen-5-7520u-4n-8h-28ghz-turbo-43ghz-8gb-ram-512gb-ssd-15-vivobook-go-e1504fa-amd-512-fhd-pmp20000143903,Ripley
"LAPTOP HP CORE ULTRA 5-125H DE 14' FULLHD, RAM16GB DDR5, SSD 512GB WIN11",HP,321990,https://simple.ripley.com.pe/laptop-hp-core-ultra-5-125h-de-14-fullhd-ram16gb-ddr5-ssd-512gb-win11-pmp20000752298,Ripley
MACBOOK PRO 2023 CHIP M3 8GB RAM 1TB SSD PLATA,APPLE,7999,https://simple.ripley.com.pe/macbook-pro-2023-chip-m3-8gb-ram-1tb-ssd-plata-pmp20000072963,Ripley
LAPTOP LENOVO LOQ 15IAX9 INTEL CORE I5 12450HX 24GB RAM 512GB SSD 6GB RTX 3050 15.6 FHD FEEDOS,LENOVO,3799,https://simple.ripley.com.pe/laptop-lenovo-loq-15iax9-intel-core-i5-12450hx-24gb-ram-512gb-ssd-6gb-rtx-3050-156-fhd-feedos-pmp20000456011,Ripley
"LAPTOP LENOVO THINKPAD E14 16GB 14"" 512GB SSD AMD RYZEN THINKPAD ERYZEN 7 4700U RAM PANTALLA FHD WIN10PRO",LENOVO,4399,https://simple.ripley.com.pe/laptop-lenovo-thinkpad-e14-16gb-14-512gb-ssd-amd-ryzen-thinkpad-eryzen-7-4700u-ram-pantalla-fhd-win10pro-pmp20000675164,Ripley
"LAPTOP LENOVO IDEAPAD GAMING 3 15ARH7 16GB 15.6"" 512GB SSD AMD RYZEN 7 ONIX GREY",LENOVO,3921,https://simple.ripley.com.pe/laptop-lenovo-ideapad-gaming-3-15arh7-16gb-156-512gb-ssd-amd-ryzen-7-onix-grey-pmp20000700849,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 5 16GB 15.6"" 512GB SSD CORE I7-13620H 4.9GHZ 16 WUXGA IPS DDR5 FREEDOS",LENOVO,2959,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-16gb-156-512gb-ssd-core-i7-13620h-49ghz-16-wuxga-ips-ddr5-freedos-pmp20000478597,Ripley
"LAPTOP HP 15-FC0068LA / AMD RYZEN 3 7320U, 4.1GHZ / 15.6' FHD / 8GB DDR5, 512GB SSD / WIN 11 HOME / ROSADO",HP,1659,https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-7320u-41ghz-156-fhd-8gb-ddr5-512gb-ssd-win-11-home-rosado-pmp20000758075,Ripley
"LAPTOP GAMER LENOVO 83GS004MLM INTEL CORE I5-12450HX 8C 16GB RAM 512GB SSD NVIDIA RTX 15""",LENOVO,3997,https://simple.ripley.com.pe/laptop-gamer-lenovo-83gs004mlm-intel-core-i5-12450hx-8c-16gb-ram-512gb-ssd-nvidia-rtx-15-pmp20000328615,Ripley
"LAPTOP ASUS 16GB 16"" 512GB INTEL X1605ZA-MB292 COREI5-12500H RAM SSD FHD LECTOR HUELLA",ASUS,219990,https://simple.ripley.com.pe/laptop-asus-16gb-16-512gb-intel-x1605za-mb292-corei5-12500h-ram-ssd-fhd-lector-huella-pmp20000605916,Ripley
"LAPTOP HP 8GB 14"" SSD INTEL 14-EP1001LA FHD IPS CORE ULTRA 5 125H 512GB W11",HP,3390,https://simple.ripley.com.pe/laptop-hp-8gb-14-ssd-intel-14-ep1001la-fhd-ips-core-ultra-5-125h-512gb-w11-pmp20000578081,Ripley
LAPTOP ASUS X1504VA-NJ945 INTEL CORE7-150U 14VA GEN. 16GB RAM 512GB SSD 15 FHD,ASUS,3349,https://simple.ripley.com.pe/laptop-asus-x1504va-nj945-intel-core7-150u-14va-gen-16gb-ram-512gb-ssd-15-fhd-pmp20000715440,Ripley
"NOTEBOOK HP PAVILION PLUS 14-EW1002LA 32GB 14"" 1TB SSD INTEL CORE ULTRA 7 155H M.2 W11 HOME",HP,6096,https://simple.ripley.com.pe/notebook-hp-pavilion-plus-14-ew1002la-32gb-14-1tb-ssd-intel-core-ultra-7-155h-m2-w11-home-pmp20000723785,Ripley
LAPTOP DELL G16-763016'QHD+240HZ COREI9 16GB RAM 1TB SSD RTX4070,DELL,10395,https://simple.ripley.com.pe/laptop-dell-g16-763016qhd240hz-corei9-16gb-ram-1tb-ssd-rtx4070-pmp20000490042,Ripley
LAPTOP ACER NITRO V 15 INTEL CORE I5-13420H 8GB DRR5 512GB SSD 6GB RTX3050 GDDR6 15.6 FHD IPS 144HZ WIN11,ACER COMPUTER,3689,https://simple.ripley.com.pe/laptop-acer-nitro-v-15-intel-core-i5-13420h-8gb-drr5-512gb-ssd-6gb-rtx3050-gddr6-156-fhd-ips-144hz-win11-pmp20000403990,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 5/ CORE I7-13620H 4,9GHZ/ 16' WUXGA IPS/ 16GB DDR5 512GB SSD/ FREEDOS",LENOVO,2959,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-core-i7-13620h-49ghz-16-wuxga-ips-16gb-ddr5-512gb-ssd-freedos-pmp20000485969,Ripley
"MACBOOK PRO M4, 14‑CORE CPU, 20‑CORE GPU - SILVER / 24GB Y 1TB",APPLE,13305,https://simple.ripley.com.pe/macbook-pro-m4-14core-cpu-20core-gpu-silver-24gb-y-1tb-pmp20000738709,Ripley
"LAPTOP GAMER GIGABYTE INTEL CORE I7-13620H 16GB 1TB SSD NVIDIA GEFORCE RTX 4050 16"" G6 GPU 8GB GDDR6 DDR5",GIGABYTE,5850,https://simple.ripley.com.pe/laptop-gamer-gigabyte-intel-core-i7-13620h-16gb-1tb-ssd-nvidia-geforce-rtx-4050-16-g6-gpu-8gb-gddr6-ddr5-pmp20000259658,Ripley
"LAPTOP GAMER LENOVO LOQ INTEL CORE I5 12450HX 8GB RAM 512GB NVIDIA RTX2050 15.6"" 12A GEN 83GS004LLM",LENOVO,2899,https://simple.ripley.com.pe/laptop-gamer-lenovo-loq-intel-core-i5-12450hx-8gb-ram-512gb-nvidia-rtx2050-156-12a-gen-83gs004llm-pmp20000370418,Ripley
"LAPTOP GAMER HP 3Y7A8LAABM CORE I5-10300H 8GB RAM 15"" PAVILION 15-DK1043LA I5-10300H156",HP,4359,https://simple.ripley.com.pe/laptop-gamer-hp-3y7a8laabm-core-i5-10300h-8gb-ram-15-pavilion-15-dk1043la-i5-10300h156-pmp20000326580,Ripley
MACBOOK PRO M4 CHIP WITH 10‑CORE CPU AND 10‑CORE GPU - SILVER 16GB Y 1TB,APPLE,10405,https://simple.ripley.com.pe/macbook-pro-m4-chip-with-10core-cpu-and-10core-gpu-silver-16gb-y-1tb-pmp20000738702,Ripley
"LAPTOP ASUS G614JVR-ES94 16GB 16"" 1TB SSD INTEL ROG STRIX G16 G614J I9-14900HX DDR5 8GB RTX4060 QHD 240HZ WIN11",ASUS,11204,https://simple.ripley.com.pe/laptop-asus-g614jvr-es94-16gb-16-1tb-ssd-intel-rog-strix-g16-g614j-i9-14900hx-ddr5-8gb-rtx4060-qhd-240hz-win11-pmp20000499712,Ripley
LAPTOP REACONDICIONADA DELL VOSTRO 3490 I5,DELL,1490,https://simple.ripley.com.pe/laptop-reacondicionada-dell-vostro-3490-i5-pmp20000436217,Ripley
"LAPTOP DELL INSPIRON 3520 INTEL CORE I7 1255U 40GB RAM 512GB SSD 15.6"" FHD IPS FREEDOS",DELL,2899,https://simple.ripley.com.pe/laptop-dell-inspiron-3520-intel-core-i7-1255u-40gb-ram-512gb-ssd-156-fhd-ips-freedos-pmp20000333652,Ripley
LAPTOP HP 240 G9 I5-1235 8GB RAM 512GB SSD HD FREEDOS ( 7P9A6LA-ABM ),HP,1559,https://simple.ripley.com.pe/laptop-hp-240-g9-i5-1235-8gb-ram-512gb-ssd-hd-freedos-7p9a6la-abm-pmp20000177360,Ripley
LAPTOP HP 15-FD0008LA CORE I7-1355U 8GB RAM 512GB SSD HP-15 156 FULLHD DDR4 WIN11,HP,298990,https://simple.ripley.com.pe/laptop-hp-15-fd0008la-core-i7-1355u-8gb-ram-512gb-ssd-hp-15-156-fullhd-ddr4-win11-pmp20000231266,Ripley
"LAPTOP DELL INSPIRON 3520 INTEL CORE I7 1255U 24GB RAM 512GB SSD 15.6"" FHD IPS FREEDOS",DELL,2699,https://simple.ripley.com.pe/laptop-dell-inspiron-3520-intel-core-i7-1255u-24gb-ram-512gb-ssd-156-fhd-ips-freedos-pmp20000333655,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 3 15IAH8 INTEL CORE I5-12450H 16GB RAM 512GB SSD 15.6"" FHD",LENOVO,2289,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15iah8-intel-core-i5-12450h-16gb-ram-512gb-ssd-156-fhd-pmp20000162137,Ripley
LAPTOP LENOVO IDEAPAD SLIM 3I 15.6 INCH LAPTOP INTEL CORE I3-N305 8GB RAM 256GB SSD ARCTIC GREY 12VA GEN,LENOVO,1349,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-156-inch-laptop-intel-core-i3-n305-8gb-ram-256gb-ssd-arctic-grey-12va-gen-pmp20000756997,Ripley
APPLE MACBOOK AIR 13 2020 INTEL CORE I5 8 GB RAM 512GB SSD PLATA REACONDICIONADO,APPLE,2599,https://simple.ripley.com.pe/apple-macbook-air-13-2020-intel-core-i5-8-gb-ram-512gb-ssd-plata-reacondicionado-pmp20000720193,Ripley
"LAPTOP DELL G15 5530 8GB 15.6"" 512GB FHD I5-13450HX DDR5 512B SSD RTX 3050 6GB",DELL,3649,https://simple.ripley.com.pe/laptop-dell-g15-5530-8gb-156-512gb-fhd-i5-13450hx-ddr5-512b-ssd-rtx-3050-6gb-pmp20000583243,Ripley
"LAPTOP HP 6QW35LAABM INTEL CORE I7-10510 8GB RAM 15""",HP,4359,https://simple.ripley.com.pe/laptop-hp-6qw35laabm-intel-core-i7-10510-8gb-ram-15-pmp20000326619,Ripley
LAPTOP HP CORE I5-12450H VICTUS RAM 8GB - SSD 512GB - RTX 3050 4GB,HP,3445,https://simple.ripley.com.pe/laptop-hp-core-i5-12450h-victus-ram-8gb-ssd-512gb-rtx-3050-4gb-pmp20000468996,Ripley
"LAPTOP LENOVO 16GB 15.6"" 512GB SSD INTEL VG4 CORE I5 13420H RAM FHD FREEDOS",LENOVO,2249,https://simple.ripley.com.pe/laptop-lenovo-16gb-156-512gb-ssd-intel-vg4-core-i5-13420h-ram-fhd-freedos-pmp20000580263,Ripley
"LAPTOP DELL VOSTRO 3400 INTEL CORE I5-1135 4GB RAM 1TB HDD 14"" HD FREEDOS 445CX",DELL,2350,https://simple.ripley.com.pe/laptop-dell-vostro-3400-intel-core-i5-1135-4gb-ram-1tb-hdd-14-hd-freedos-445cx-pmp20000136133,Ripley
"LAPTOP DELL LATITUDE 5420 8GB 14"" 256GB SSD INTEL CORE I7 1165G7 RAM 256 PANTALLA FHD WIN10PRO",DELL,4999,https://simple.ripley.com.pe/laptop-dell-latitude-5420-8gb-14-256gb-ssd-intel-core-i7-1165g7-ram-256-pantalla-fhd-win10pro-pmp20000675171,Ripley
LAPTOP HP 15-FD0061LA INTEL CORE I5-1235U 12GB 512GB SSD W11,HP,2099,https://simple.ripley.com.pe/laptop-hp-15-fd0061la-intel-core-i5-1235u-12gb-512gb-ssd-w11-pmp20000717475,Ripley
LAPTOP GAMER ACER NITRO 5 I7-12650H 10N 12GB 512SSD 4GB RTX3050 15.6 FHD IPS 144HZ,ACER,4470,https://simple.ripley.com.pe/laptop-gamer-acer-nitro-5-i7-12650h-10n-12gb-512ssd-4gb-rtx3050-156-fhd-ips-144hz-pmp20000143862,Ripley
"MACBOOK AIR APPLE 13-INCH 16GB 13"" 256GB SSD AIR CHIP M3 RAM SPACE GRAY",APPLE,5290,https://simple.ripley.com.pe/macbook-air-apple-13-inch-16gb-13-256gb-ssd-air-chip-m3-ram-space-gray-pmp20000733590,Ripley
"LAPTOP LENOVO LOQ 15IRX9 16GB 15.6"" 512GB SSD INTEL FHD CORE I7-13650HX RTX 4050 6GB FREEDOS",LENOVO,5191,https://simple.ripley.com.pe/laptop-lenovo-loq-15irx9-16gb-156-512gb-ssd-intel-fhd-core-i7-13650hx-rtx-4050-6gb-freedos-pmp20000569741,Ripley
LAPTOP LENOVO THINKPAD X1 CARBON GEN 12 CORE ULTRA 7 32GB 1TB,LENOVO,8998,https://simple.ripley.com.pe/laptop-lenovo-thinkpad-x1-carbon-gen-12-core-ultra-7-32gb-1tb-pmp20000405828,Ripley
"LAPTOP LENOVO 24GB 15.6"" 512GB SSD INTEL VG4 CORE I5 13420H RAM FHD FREEDOS",LENOVO,2349,https://simple.ripley.com.pe/laptop-lenovo-24gb-156-512gb-ssd-intel-vg4-core-i5-13420h-ram-fhd-freedos-pmp20000580195,Ripley
"LAPTOP LENOVO V15 G3 IAP 8GB 15"" 256GB INTEL CORE I3 RAM SSD FREEDOS",LENOVO,1349,https://simple.ripley.com.pe/laptop-lenovo-v15-g3-iap-8gb-15-256gb-intel-core-i3-ram-ssd-freedos-pmp20000728995,Ripley
LAPTOP HP PAVILION 15-EG2522LA I7-1255U RAM 16GB 512GB WIN11,HP,2849,https://simple.ripley.com.pe/laptop-hp-pavilion-15-eg2522la-i7-1255u-ram-16gb-512gb-win11-pmp20000767474,Ripley
"LAPTOP ACER A315-24P-R859 8GB 15.6"" 512GB SSD AMD RYZEN 5 AZUL",ACER,2021,https://simple.ripley.com.pe/laptop-acer-a315-24p-r859-8gb-156-512gb-ssd-amd-ryzen-5-azul-pmp20000667926,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 5 16IRL8 CORE I7-13620H 16GB RAM 512GB SSD 16"" WUXGA IPS, LPDDR5 W11",LENOVO,362490,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-16irl8-core-i7-13620h-16gb-ram-512gb-ssd-16-wuxga-ips-lpddr5-w11-pmp20000230662,Ripley
"LAPTOP LENOVO 14"" 16GB RAM 512GB SSD YOGA 2 EN 1 RYZEN 5",LENOVO,3597,https://simple.ripley.com.pe/laptop-lenovo-14-16gb-ram-512gb-ssd-yoga-2-en-1-ryzen-5-pmp20000585427,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 3 15.6' FHD CORE I5-12450H 4.4GHZ, 8GB RAM DDR5-4800 - 512GB SSD M.2",LENOVO,1990,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-156-fhd-core-i5-12450h-44ghz-8gb-ram-ddr5-4800-512gb-ssd-m2-pmp20000760950,Ripley
"LAPTOP LENOVO IDEAPAD 1 15ALC7 AMD RYZEN 7 5700U 16GB RAM 512GB SSD 15.6"" FHD FREEDOS",LENOVO,2199,https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16gb-ram-512gb-ssd-156-fhd-freedos-pmp20000231640,Ripley
"LAPTOP LENOVO 24GB 15"" INTEL GAMER LOQ G9 CORE I5 512SSD NVIDIA RTX",LENOVO,3897,https://simple.ripley.com.pe/laptop-lenovo-24gb-15-intel-gamer-loq-g9-core-i5-512ssd-nvidia-rtx-pmp20000539847,Ripley
"LAPTOP LENOVO THINKBOOK 14-ITL 8GB 14"" 512GB SSD INTEL CORE I7-1165 G7 RAM PANTALLA FHD WIN10PRO",LENOVO,3499,https://simple.ripley.com.pe/laptop-lenovo-thinkbook-14-itl-8gb-14-512gb-ssd-intel-core-i7-1165-g7-ram-pantalla-fhd-win10pro-pmp20000675165,Ripley
"LAPTOP ASUS 8GB 16"" 512GB SSD INTEL VIVOBOOK 16, WUXGA IPS, CORE I7 12700H FREEDOS",ASUS,2865,https://simple.ripley.com.pe/laptop-asus-8gb-16-512gb-ssd-intel-vivobook-16-wuxga-ips-core-i7-12700h-freedos-pmp20000673441,Ripley
"LAPTOP HP INTEL CORE I3-1115 32GB RAM 1TB SSD PCIE 15.6"" WINDOWS 11 HOME, PLATEADO",HP,224790,https://simple.ripley.com.pe/laptop-hp-intel-core-i3-1115-32gb-ram-1tb-ssd-pcie-156-windows-11-home-plateado-pmp20000106872,Ripley
"LAPTOP LENOVO IDEAPAD SLIM 5 CORE I7-13620H 16GB RAM 512GB SSD 16"" FULLHD 2.40/4.90GHZ",LENOVO,324990,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-core-i7-13620h-16gb-ram-512gb-ssd-16-fullhd-240490ghz-pmp20000157655,Ripley
"LAPTOP HAIER INTEL CORE I5-1135G7-8GB 256GB 156 FHD 8GB 15.6"" INTEL NOTEBOOK",HAIER,1399,https://simple.ripley.com.pe/laptop-haier-intel-core-i5-1135g7-8gb-256gb-156-fhd-8gb-156-intel-notebook-pmp20000702256,Ripley
LAPTOP LENOVO K14 G1 AMD RYZEN 3 5400U 8GB RAM 512GB SSD M.2 14 FHD FREEDOS,LENOVO,1149,https://simple.ripley.com.pe/laptop-lenovo-k14-g1-amd-ryzen-3-5400u-8gb-ram-512gb-ssd-m2-14-fhd-freedos-pmp20000765766,Ripley
"LAPTOP GAMER PC 16GB RAM 19"" COMPUTADORA I7/ 16 GB /DISCO M2 512 GB / CASE RAINBOW M5 . MONITOR LG 19",GENÉRICO,2159,https://simple.ripley.com.pe/laptop-gamer-pc-16gb-ram-19-computadora-i7-16-gb-disco-m2-512-gb-case-rainbow-m5-monitor-lg-19-pmp20000357059,Ripley
"LAPTOP DELL INSPIRON 3520 24GB 15.6"" SSD INTEL CORE I5 1235U RAM 512GB Y 1TB FHD FREEDOS",DELL,2299,https://simple.ripley.com.pe/laptop-dell-inspiron-3520-24gb-156-ssd-intel-core-i5-1235u-ram-512gb-y-1tb-fhd-freedos-pmp20000520128,Ripley
"LAPTOP LENOVO 8GB 15.6"" 512GB INTEL LOQ 15IRH8 COREI5-1240H RAM SSD FHD RTX3050-6GB WIND11+REGALO",LENOVO,3549,https://simple.ripley.com.pe/laptop-lenovo-8gb-156-512gb-intel-loq-15irh8-corei5-1240h-ram-ssd-fhd-rtx3050-6gb-wind11regalo-pmp20000605938,Ripley
"MACBOOK PRO M3 8GB RAM 512GB SSD 14"" CHIP INGLES SPACE GRAY",APPLE,6799,https://simple.ripley.com.pe/macbook-pro-m3-8gb-ram-512gb-ssd-14-chip-ingles-space-gray-pmp20000159908,Ripley
LAPTOP LENOVO LOQ 15IAX9 INTEL CORE I5-12450HX 8GB RAM 512GB SSD 15.6” FHD 144 HZ,LENOVO,3299,https://simple.ripley.com.pe/laptop-lenovo-loq-15iax9-intel-core-i5-12450hx-8gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000436220,Ripley
"LAPTOP GAMER ASUS FX507ZC4-HN002W INTEL CORE I7 12700H 16GB RAM 512GB SSD RTX 3050 4GB 15.6"" TUF DDR4 WINDOWS",ASUS,5119,https://simple.ripley.com.pe/laptop-gamer-asus-fx507zc4-hn002w-intel-core-i7-12700h-16gb-ram-512gb-ssd-rtx-3050-4gb-156-tuf-ddr4-windows-pmp20000259416,Ripley
LAPTOP HP 16GB RAM 1TB PCIE SSD,HP,278631,https://simple.ripley.com.pe/laptop-hp-16gb-ram-1tb-pcie-ssd-pmp20000288284,Ripley
LAPTOP LENOVO IDEAPAD SLIM 3 15IRH8 I7-13620H 16GB RAM 1TB SSD 15.6' FHD W11 83EM00ADLM,LENOVO,2969,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15irh8-i7-13620h-16gb-ram-1tb-ssd-156-fhd-w11-83em00adlm-pmp20000536554,Ripley
"LAPTOP HP 15-EF2517LA 7H9U4LA 12GB 15.6"" 512GBSSD RYZEN 15-EF2517LA AMD 5 5500U HD6 NÚCLEOSRAM5 SSD-7H9U4LA",HP,1919,https://simple.ripley.com.pe/laptop-hp-15-ef2517la-7h9u4la-12gb-156-512gbssd-ryzen-15-ef2517la-amd-5-5500u-hd6-nucleosram5-ssd-7h9u4la-pmp20000537593,Ripley
"LAPTOP LENOVO IDEAPAD INTEL CORE I3-1115 8GB RAM 128GB 14"" W. 11, FULL HD GRIS PLATINO",LENOVO,150390,https://simple.ripley.com.pe/laptop-lenovo-ideapad-intel-core-i3-1115-8gb-ram-128gb-14-w-11-full-hd-gris-platino-pmp20000106848,Ripley
"LAPTOP HP 250 G10, 15.6' HD SVA, CORE I7-1355U, 16GB DDR4 - 512GB SSD - W11PRO",HP,3435,https://simple.ripley.com.pe/laptop-hp-250-g10-156-hd-sva-core-i7-1355u-16gb-ddr4-512gb-ssd-w11pro-pmp20000424759,Ripley
"LAPTOP ASUS B1502CVA-NJ3099,15.6″ FHD, CORE I7-1355U, RAM 16GB, SSD 1 TB, FREE DOS",ASUS,3199,https://simple.ripley.com.pe/laptop-asus-b1502cva-nj3099156-fhd-core-i7-1355u-ram-16gb-ssd-1-tb-free-dos-pmp20000763477,Ripley
"LAPTOP ASUS X1504VA-NJ945, 15.6' FHD, CORE I7-150U, 16GB DDR4 - 512GB SSD -FREEDOS",ASUS,3455,https://simple.ripley.com.pe/laptop-asus-x1504va-nj945-156-fhd-core-i7-150u-16gb-ddr4-512gb-ssd-freedos-pmp20000424758,Ripley
LAPTOP LENOVO LEGION 5 16IRX9 16.0' INTEL CORE I7 512GB SSD 16GB GRIS,LENOVO,5700,https://simple.ripley.com.pe/laptop-lenovo-legion-5-16irx9-160-intel-core-i7-512gb-ssd-16gb-gris-pmp20000469185,Ripley
LAPTOP HP 255 G10 AMD RYZEN 5 7530U 16GB RAM/ 512GB SSD M.2 / LCD 15.6 / WIN/ B03DZAT,HP,1909,https://simple.ripley.com.pe/laptop-hp-255-g10-amd-ryzen-5-7530u-16gb-ram-512gb-ssd-m2-lcd-156-win-b03dzat-pmp20000762947,Ripley
"LAPTOP ASUS E1504F RAYZEN 5 8GB RAM 512GB SSD 15"" ADM VIVOBOOK",ASUS,2299,https://simple.ripley.com.pe/laptop-asus-e1504f-rayzen-5-8gb-ram-512gb-ssd-15-adm-vivobook-pmp20000288611,Ripley
"LAPTOP LENOVO V15 G2 IJL 8GB 15.6"" 256GB SSD TN CELERON N4500 2.8GHZ DDR4 FREEDOS",LENOVO,1119,https://simple.ripley.com.pe/laptop-lenovo-v15-g2-ijl-8gb-156-256gb-ssd-tn-celeron-n4500-28ghz-ddr4-freedos-pmp20000497670,Ripley
